"url","title","duration","prompt","tags","lyrics","status"
"https://udio.com/songs/b63b2d28-ca13-4ae8-b325-bc509fb36454","Autumn's Veil","0:32","A song about the foggy autumn morning in the forest with the smell of wet woods and soil,electronic,","","",""
"https://udio.com/songs/ee070cac-0af1-4d86-95b3-5e692884fadc","Stand Tall Through the Pain","0:32","Country pop song, being young and moving on from your past, female vocalist, diva country, motivating, includes guitar solo","","",""
"https://udio.com/songs/ee0aa1b5-2bb6-4770-a51e-f2ea9e1c873f","My Spark","0:32","rock, alternative rock, male vocalist, drums (drum set), keyboard, energetic, passionate, melodic, heavy,","","",""
"https://udio.com/songs/05c85698-35f9-4ca9-a086-ce048852ec24","City Groove Nights","0:32","A jazz funk song about 4 middle aged men getting funky in New York City","","",""
"https://udio.com/songs/0e4f6e42-e8a1-4618-975e-9345b7f0d84b","Mechanical Heartstrings","0:32","Instrumental orchestral, cinematic music about a girl and her Robot best friend","","",""
"https://udio.com/songs/af092e6b-dce4-4354-82b0-f18c4d8f09c6","A Brighter Tomorrow remix v2","0:32","A song about hope for Nigeria's future, sang by a female artist","","",""
"https://udio.com/songs/af1cb15b-e547-4e02-83d0-67bb3ba20412","life's a ride so wild it seems[tease]","0:32","hip hop, electronic, synthesizer, 2020, upbeat, serene, male vocalist, catchy, beautiful, melodic, uptempo, about amazing feeling of a theme park,","","",""
"https://udio.com/songs/c2eccd6c-3c7f-4e67-93c5-b2525f3b9e21","Hiroshima Flavors","0:32","There’s Hiroshima-style okonomiyaki, but there is no such thing as ‘Hiroshimayaki., blues,","","",""
"https://udio.com/songs/97674f07-7bc3-404e-9410-b8239d3611c0","Witness the Fray","0:32","epic song about gogeta vs broly, heavy drums, epic guitar, piano, english","","",""
"https://udio.com/songs/9e8106ce-2e4a-450c-8653-66941bb3ad46","Tesla Exodus","0:32","a fast-paced 90's influenced alt/indie song about tesla departures leaving.","","",""
"https://udio.com/songs/c03a69e7-7bcb-4c85-bc76-54bcd86a1368","Unrisen Melodies","0:32","Song about I can shake but can’t bake , Rock Musical, Standards, 1980s, duet","","",""
"https://udio.com/songs/1e28722f-2c5c-474e-a931-1e5b740fff7d","Archtop Odyssey","0:32","Post-Bop, Jazz Fusion, instrumental, technical, melodic, warm, passionate, energetic, playful, guitar, archtop guitar","","",""
"https://udio.com/songs/8760d63e-0eab-4d6e-9c6c-19d14c0310ea","Memory Echoes","0:32","jingle about a story writing service in style of Elvis preslley","","",""
"https://udio.com/songs/876c1749-d348-48e6-a06c-64ec23323e40","Steph sonic début","0:32","Male vocalist, Rock, Alternative metal, Nu Metal, Electronica, Alternative rock, Glitch, Rap rock, Passionate, Bittersweet, Anthemic,","","",""
"https://udio.com/songs/788859af-9004-4587-b3d8-2fe1ccd96b86","FrÃ¼hlingserwachen","0:32","Electro pop, male voice, melodic, soul, hip hop rnb and dance hall,","","",""
"https://udio.com/songs/42ef4a9a-164f-480e-9992-5f91a57425ee","Twilight of Man","0:32","A song about humanity doomed to end, rock, classic rock, guitar solos, dark ambient, slow rock,","","",""
"https://udio.com/songs/6eec1cc9-81f9-40d3-9466-38f5f89748f3","Cosmic Transmissions","0:32","AlienAPI whispering messages into the Human Hosts Brain., hard rock, guitar, male vocalist, heavy metal, electric guitar, album rock,","","",""
"https://udio.com/songs/6045b0b6-6270-465c-9f8a-c88cf01311fe","Midnight Reverie Short One","0:32","spaghetti western, Twang guitar,Dwayne Eddie, train sounds in background, Birds squawking, wind blo","","",""
"https://udio.com/songs/6067225b-504a-46e1-8848-deb07c09fe48","Racing Inferno","0:32","upbeat eurobeat song as heard in the anime Initial D","","",""
"https://udio.com/songs/33858c28-6c40-43d6-9bff-1b9ec1a44503","Echoes of Eternity","0:32","a progressive rock ballad, like we are in the 70s","","",""
"https://udio.com/songs/3c401ec0-d117-449d-ab39-8fa7a9828059","Gold Dreams","0:32","A poor girl trying to make her way in life, r&b, hip hop, contemporary r&b,","","",""
"https://udio.com/songs/3c41851f-03a5-464c-9840-4646904010d0","Connect to Progress","0:32","A song about the benefits of Technology in Africa. , pop, traditional pop, electropop, euro house, dance-pop,","","",""
"https://udio.com/songs/a817156f-977c-4a72-8ea5-10fbadfa7532","Dark, somber, quiet into NICE alt rock riff","0:32","Sad and slow grunge instrumental, 80bpm, 2000s production, (rick rubin), (modern sound),","","",""
"https://udio.com/songs/1c339881-c51b-4318-afa1-a64c22bebdad","もっと!もっと!モップ!","0:32","female vocalist, guitar, bass guitar, drums (drum set), uptempo, uplifting, anime soundtrack, melodic, j-rock, piano rock, upbeat, catchy, piano rock,","","",""
"https://udio.com/songs/168acd2c-563d-4357-ba74-0cd98f66630d","Shadows of the Past","0:32","Create a hip hop beat like 4th Disciple from Wu-Tang and Stoupe from Jedi Mind Tricks","","",""
"https://udio.com/songs/16aa7d0d-3f35-4612-a9ea-8a660a5af0a3","Last Dance of Summer","0:32","country, modern country, line dance, americana, that last summer night of vacation before you head back to daily life","","",""
"https://udio.com/songs/42f15631-a541-4b30-8b29-4a1110136627","Dreams in the Mountains","0:32","rock, pop rock, drums (drum set), classic rock, guitar, bass guitar, 80's, male vocalist, energetic, classic hard rock,","","",""
"https://udio.com/songs/7606dd90-1f55-4f82-8970-ec55c9a05f80","Yell for Kell","0:32","starts as old school hiphop but morphs into uk drill","","",""
"https://udio.com/songs/1fc27a56-36f6-4a2b-9d87-513f4a0a9058","Syntax und Semantik","0:32","A german song about what elements you need to form proper sentences, electronic, electro,","","",""
"https://udio.com/songs/1fcc61c5-7033-469e-9d6a-a70822983eed","Synth-Lord","0:32","A Melodic drill/jersey club song that samples G-Funk. (Minimoog voyager synth, analog synthesizer, Sampling, G-Funk Piano, laid-back).","","",""
"https://udio.com/songs/1fce4fac-fe02-42f3-94ba-6c66c9cdccd2","Aether Pulse","0:32","Title is something in the air, like Bonobo, electronic, club, house, dance, jazz, euro house,","","",""
"https://udio.com/songs/858415cc-1335-476e-ac56-9e0c6947ca9f","Stay Fungus-Free","0:32","Compose a rhyme or song on the prevention of Ringworm","","",""
"https://udio.com/songs/957d1ef7-7bd1-4d9a-a682-cc6a55ef374e","Release and Groove","0:32","a song about forgiving someone that wronged you, pop, funk,","","",""
"https://udio.com/songs/959ae3b5-07a9-464c-8e16-9f9d4faccd02","Heart of Lies","0:32","sad song sang by a man with a very nice voice., pop, indie,","","",""
"https://udio.com/songs/0825d51f-0845-4009-ae83-5b7347403923","Love’s Stronger Tide","0:32","a sentimental song about love that's lost and hope that it can be found again","","",""
"https://udio.com/songs/2b52b4c3-c6fb-47b5-b47e-43b4b40f75d4","Riding High remix v2","0:32","a bright fun pop song jingle with female sung lyrics ""lonsborough motor service - right here for you""","","",""
"https://udio.com/songs/652ed6ff-5366-4dea-9870-280da8e43b39","Eternal Oneness","0:32","528hz healing frequency enlightenment awakening, sunrise, new age, meditative, house/pop,","","",""
"https://udio.com/songs/27f40db1-6caa-4c04-a4e7-f12e651af282","Bear in the Current","0:32","an old school hip song about finding a black bear swimming in the water during a canoe trip","","",""
"https://udio.com/songs/20752527-76a9-4e5a-bdbd-82e225598fb7","Mystic Peaks","0:32","a song inspired by Nicholas Roerich paintings, ambient, locrian mode","","",""
"https://udio.com/songs/be7b3ab7-8a50-4437-8acc-ac93487ab635","Symphonic World","0:32","tame impala song about the whole world creating music together","","",""
"https://udio.com/songs/be9d0001-9386-4d1a-b85c-c2eb1a216754","Shadows of the Quiet Night","0:32","four piece classical quartet, somber and pensive, solo vocalist singing about being awake all night","","",""
"https://udio.com/songs/bea4ed25-c74b-4eca-b131-8088aa41a588","인공 빛 속 운명","0:32","synth-pop, 10s beautiful korean idol singer sings. Talks about we are doomed by AGI soon inkorean.","","",""
"https://udio.com/songs/2f52deb7-1947-4e11-9178-e8745a35b9e6","Silent Circuits","0:32","a 2000s emo song written from the perspective of Elon Musk about getting dumped by Grimes","","",""
"https://udio.com/songs/b7aa837e-a53b-4f8a-97ed-e339ecd96dae","Neural Groove","0:32","Electronic, Funky House, Electro, Electro house, Deep house, Funk, Vocalist","","",""
"https://udio.com/songs/583280dc-ce99-4a35-a684-823a7b60d753","Every moment[tease]","0:32","synthwave, funk, upbeat, ambient, serene, 2019, saxaphone, synth,song about the beautiful wonders of life, female vocalist,","","",""
"https://udio.com/songs/58339466-2de5-4409-be95-54e99dd0b88b","Nowhere part 0","0:32","old school soul, deep soul, traditional black gospel, r&b/soul, motown, southern soul,","","",""
"https://udio.com/songs/61375a85-29d0-4b45-9ff9-5bd133094b1f","Vilde's Galaxy","0:32","A sci-fi epic movie theme about a space pirate named “Vilde”, synth-pop,","","",""
"https://udio.com/songs/6184d460-21d8-4a0c-b029-31aa4dce91af","Shadows Within","0:32","A song by a boy band about his demons , pop rock,","","",""
"https://udio.com/songs/65239b62-1cec-4b3a-9f6c-583a3ca80ff5","Rockstar1","0:32","A song about money, women, rockstar lifestyle, in the style of Playboi Carti","","",""
"https://udio.com/songs/3a357ba5-4c78-432d-81fe-c920ac31ed50","Shadow Moon Serenade","0:32","pop, a song with chinese traditional poems as its lyrics.","","",""
"https://udio.com/songs/3a5cb7e8-d45f-481e-bd93-d38a23edcb34","Wiener Verdauungslied","0:32","A viennese song about having eaten way too much. And tipps how to feel better, e.g. drinking Schnaps or Coffee.","","",""
"https://udio.com/songs/e66caf62-70ce-418a-875d-b778d6e27cc5","Brand New Beans","0:32","hip hop, song about having to eat the wrong brand of baked beans","","",""
"https://udio.com/songs/0c1cecb1-1601-43cc-8bc9-c51256abe2f0","Oathbound Saga","0:32","A song about board games dungeons and dragons and fantasy style music","","",""
"https://udio.com/songs/517bf045-71e3-4661-baae-096ecb85fbbb","Shadow Scurry","0:32","horrorcore rap with emo guitar and phaseshifting electronic bass. the squirrel is here for his walnuts","","",""
"https://udio.com/songs/7a6c8429-fbc7-4e0e-bf89-61eee2072407","Vorkath is a Shoplifter (OSRS)","0:32","a song about mixing potions in oldschool runescape, rap rock,","","",""
"https://udio.com/songs/7a83cea8-c6f4-4944-8823-68aef4c971c6","When Will You Realize? (Re: Spare Me The Trouble)","0:32","pop, female vocalist, sarcastic, breakup, high school girl calls her ex-boyfriend melodramatic","","",""
"https://udio.com/songs/cc598c82-8126-4cdf-9091-fa7cfbfc539a","Glitched Ethos","0:32","2000s 90s playstation jungle dnb glitch with ethereal jungle pads amen break","","",""
"https://udio.com/songs/f190fc46-b387-4437-a37e-c2e4f2c4a4e9","Sun-Kissed Ripples","0:32","Make a song about a summer day, but make it bluesy with a little bit of hip-hop flare to it","","",""
"https://udio.com/songs/9c7e479a-5c4d-46d9-8ecc-2c5849ae114e","Harbor Whispers","0:32","A song about a secret I must keep style Norah jones","","",""
"https://udio.com/songs/2c080e35-5332-4784-a590-bbf9db7e765d","Eclipse Embrace","0:32","Song about total eclipse of sun using music of Louis Capaldi someone you love song","","",""
"https://udio.com/songs/0f2e29c0-780e-45ae-b2b1-abb3c2c77c8a","Warrior's Grind","0:32","a day in the life of a kickboxing worrier, trap, rap, hiphop","","",""
"https://udio.com/songs/479be710-4ceb-4509-8c44-55f981fa0637","Felix, the Dog of the House","0:32","a song about my dog, jazz, swing, vocal jazz, easy listening,","","",""
"https://udio.com/songs/6cff0016-0d2e-4199-9cb2-48317bc30512","Distant Lights","0:32","acoustic guitar, acoustic rock, male vocalists, blues rock, fingerstyle, singer-songwriter, folk-pop, electric guitar, pop rock, classic rock, contemporary pop/rock,","","",""
"https://udio.com/songs/82297794-bd7d-4718-9fcb-b3a10d824475","Velocity Overture","0:32","Please Compose a symphony-like piece in style of Anton Bruckner 8th as a Film music for a bike-chase","","",""
"https://udio.com/songs/8235499a-b4cf-4189-9570-ee2f9bad03e0","Syntax Euphonie","0:32","A german song about what elements you need to form proper sentences, electronic, electro,","","",""
"https://udio.com/songs/1acbac5c-f315-45df-8041-037b55620a92","We own the night","0:32","female vocalist, r&b, alternative r&b, slow beats, hip hop, soul, contemporary r&b,","","",""
"https://udio.com/songs/a73408ef-f0f9-4280-88fd-62f8c13bc9af","Булочная","0:32","russian, bard song, folk song, acoustic guitar, female singer, emotional, 100 bpm","","",""
"https://udio.com/songs/04834f9a-eb2e-48b4-95d6-4e937dd2ad86","Spirits in the Field","0:32","A folk rock song about three working cocker spaniels name “Abby, Billie, and Punky”","","",""
"https://udio.com/songs/04a39cf5-a7c3-4d9b-8d32-4bfc6f316283","Cyber King's Banquet","0:32","a song about Mark who feasts like a king. Sax solo. Blues.","","",""
"https://udio.com/songs/b0f6dcc3-7aeb-4d48-9811-f8195dc8aefc","H-Town Hustle","0:32","a song about working in a print shop in houston texas , houston sticker is the name , hip hop,","","",""
"https://udio.com/songs/346756fd-269e-4421-8530-cd79b74d1a98","Rhythm of Unity","0:32","a song about the beauty of a multicultural festival, techno","","",""
"https://udio.com/songs/34c793a1-0af4-469e-961d-b1c85d24836b","Amour Immensurable","0:32","a melody gardot style's song, post modern jazz, female voice, double bass and piano, jazz,","","",""
"https://udio.com/songs/7e425ed4-399b-4c72-a0ac-97caf841c3fb","Reckless Serenade","0:32","rock, a teen age love affair in the style of Jim Steinman with heavy piano chords","","",""
"https://udio.com/songs/25e7176b-dcd9-4b4b-84bf-eff49700574a","Hearts Melt remix v2","0:32","east coast hip hop, hip hop rnb and dance hall,","","",""
"https://udio.com/songs/325c3403-d7f7-4fa0-835b-27f06fdd9015","Her awakening dreams original shorts","0:32","melancholic, duet female, rock, heavy metal rock, heavy style, guitar, male, girl, children","","",""
"https://udio.com/songs/96382602-5e97-430f-967d-0799d90262c7","Ethereal Eclipse","0:32","Progressive House inspired by Sasha from the 1990s, deep dark melodic ethereal space trance with a heavy driving baseline","","",""
"https://udio.com/songs/fa94bad4-6431-40a7-9811-7ebe8da07931","Ella en la Discoteca","0:32","hard bass drum, masculine male voice, latin, hip hop, raegetton","","",""
"https://udio.com/songs/0244da5b-f3c0-49b4-b5c8-2ad5bd3f731f","72 Hour Grind","0:32","A rap song in the style of Eminem with harpsichord. Fast 90s rap","","",""
"https://udio.com/songs/024669e0-0876-403e-8520-2001de3cb22a","Throbbin' Ache","0:32","a song about stubbing your toe in the style of drake","","",""
"https://udio.com/songs/4cd02c55-36e8-46dd-9941-50cee7f88672","Never Backing Down","0:32","van halen, led zeppelin, game music, energetic, 90s, something similar to van halens aint talking about love","","",""
"https://udio.com/songs/4ce5fcbf-3111-4a0d-bb7d-1d16cf9e232a","Kinetic Spectrum","0:32","upbeat song for motion design portfolio, techno, instrumental no singing","","",""
"https://udio.com/songs/56ea63b7-77b6-401b-a4a4-f3a4cc956032","Neymar's Legacy","0:32","Let it be a rap song about neymar the footballer","","",""
"https://udio.com/songs/ec9f0bca-7956-4fa4-8654-5e6c2643399f","KYUSHU Shinkansen","0:32","A bright and cheerful pop song sung by a female vocalist, in the style of a Japanese anime theme song.","","",""
"https://udio.com/songs/4ad18a9e-43ea-4de2-b02a-d302deb1e42c","Digging Past Rock Bottom","0:32","male vocalist, alternative/indie rock, punk rock, vocal harmonies, melodic, energetic, rebellious, marshall amp, drum fills, passionate, guitar, analog synthesizer,","","",""
"https://udio.com/songs/4ae99a8d-f134-4966-a28f-281bca94fe22","Anticipation Letter","0:32","Georgia Dobbins and William Garrett's song Please Mr. Postman, beat group, the 60's style","","",""
"https://udio.com/songs/189707c6-89e6-4846-9c38-b40afe59fa89","Osmanthus Ride","0:32","Riding a bike, delicately smelling the fragrance of osmanthus flowers.","","",""
"https://udio.com/songs/77056edb-735f-4b6c-a08f-875ac062056d","Imaginary Companion","0:32","A day in the life of a professional imaginary friend, indie pop, twee pop","","",""
"https://udio.com/songs/53d73137-83c6-4e4f-ac78-85cf9b779e10","Elegy for Tomorrow","0:32","A song about humanity doomed to end, rock, classic rock, guitar solos, dark ambient, slow rock,","","",""
"https://udio.com/songs/5583d3b7-8692-4c18-85fc-f46f0ceef5f2","Tails of the Park","0:32","A Broadway musical about a duck tolling retriever named “Stryker” and two ginger cats named Chezzy and Scholes","","",""
"https://udio.com/songs/566f7399-846c-4579-a499-8421a2f325e2","Sleek in Tech Blues","0:32","A song about a tech consultancy called Red Badger. In the style of T bone walker","","",""
"https://udio.com/songs/88bf780d-da3b-440d-9031-fd948b1c0f00","Long Time, No See","0:32","about an old soul trapped in a vehicle through the centuries, electronic, synthesizer, synth-pop, keyboard, horror, soundtrack Instrumental","","",""
"https://udio.com/songs/1eccf497-ffe0-4f0d-a4c5-aecd9b3e1e40","River to the Sea","0:32","Progressive rock, dark vibe, heavy guitar, loud drums, male vocalist","","",""
"https://udio.com/songs/31e86412-c270-4bcb-8461-ec9801d25c4b","Meow meow whatta ciao","0:32","punk, bouncy funk pop hit italian folk bombastic feels good","","",""
"https://udio.com/songs/32eeb9c6-e9d0-4ff1-8eae-50a7855aef13","Indulgent Respite","0:32","A viennese song about having eaten way too much. And tipps how to feel better, e.g. drinking Schnaps or Coffee.","","",""
"https://udio.com/songs/db477bec-7b99-4ca2-8eb3-0ab3993b23ae","The Catman Cometh","0:32","A song about a man named Dude working for the county for feline emotional well being., blues, delta blues,","","",""
"https://udio.com/songs/63da007b-14c8-431d-a856-de2456d8d63e","Screams of Wisdom","0:32","a song about the depth of a grandparent's advice, heavy metal","","",""
"https://udio.com/songs/92374983-b2b0-41a7-ba34-c5a6913a6349","Nowhere to Run","0:32","old school soul, deep soul, traditional black gospel, r&b/soul, motown, southern soul,","","",""
"https://udio.com/songs/3f9b3ba7-7b13-4d04-87d6-fe1b2a1f6278","Culinary Crusade","0:32","Theme tune for the Game of Beef board-game, vocal, tv themes,","","",""
"https://udio.com/songs/7279ca60-c53e-4913-a8b0-70c2e902048b","Mister Muffin's Melody","0:32","60s baroque pop about Mister Muffin, whimsical, britpop, male vocals, backing vocals","","",""
"https://udio.com/songs/e0aea9d2-f3fe-4e97-a7eb-e4e5bdc14489","64-Bit Rhyme Runner","0:32","write a song about speed running banjo kazooie on the nintendo 64, rare, male vocalist, rhythmic, rap","","",""
"https://udio.com/songs/e0cf5438-5034-4112-8294-18e5da49d810","Together Unbreakable","0:32","A hip hop, reggaeton, greatest hits, eminem, pop rap, Kendrick Lamar, west coast hip hop song","","",""
"https://udio.com/songs/e0d3ac24-3ea6-4a85-a589-8f4ca0642255","Hemi Freedom Ride","0:32","50s pop song about the Tim's hell wagon, a flat black hemi powered monster","","",""
"https://udio.com/songs/4fdeb871-5590-435c-88c2-c719ad43bf33","Temporal Shifts","0:32","Minimalist analog electronic music with odd time signatures and abstract melodies","","",""
"https://udio.com/songs/d2a0689f-4bd9-496a-b30e-12657192c534","mo Mantra","0:32","300hz vibe Big Rave HOUSE -meditation Festival House Music with Choir Vocals","","",""
"https://udio.com/songs/d2bec18a-bac3-48cb-b0da-2589176bd895","Michael Jackson Potion of emotion (1985) Unreleased Snippet","0:32","1985, funk, dance-pop, with male vocals in the style of Michael Jackson,","","",""
"https://udio.com/songs/d2c86c3d-07fc-4390-8787-58a746e56d56","Drift to Dusk rebooted","0:32","A ambient trap song about chilling at the beach during a sunset, electronic, saxophone, synthesizer,","","",""
"https://udio.com/songs/d2cf4cdf-f303-4ef9-9fda-3dab509cb32f","Feline Overlord","0:32","a song about a cat plotting to take over the world ,electronic, punk","","",""
"https://udio.com/songs/8138a78a-f4ba-4f69-bb71-f5afc2b160e4","Rise of the Chosen","0:32","Japanese pop anime opening uplifting for hero growing against adversity","","",""
"https://udio.com/songs/813d9197-3774-4fbd-980c-1a8dcc7c38b8","Rebel Echoes","0:32","You will leave, arabic, rap/hip-hop, political rap, new wave, synth-pop","","",""
"https://udio.com/songs/814b22e6-1017-444c-b340-266dc3ee7712","Freedom on Wheels","0:32","Ariel de zeemeermin is ride out captain on her motorbike","","",""
"https://udio.com/songs/86b81fdf-9b70-4200-a102-1dbe1d4bca69","Night at Oskars","0:32","A song about going to the bar Oskars, alternative rock/pop rock,","","",""
"https://udio.com/songs/86bd408c-0cf2-4f86-ac55-ab80a81251b1","Mango Tango","0:32","A song about mango tango, Female vocalist, Electropop, Electronic dance music, Eclectic, Energetic, Rhythmic, Rave, Anthemic, Call and response","","",""
"https://udio.com/songs/bec6e67b-3c7f-4554-9a03-758697fe708e","Sombras en Casa","0:32","A music replicating Italian new wave genre of the 80’s as it was Litfiba albums like “17 re” or “dsaparecido”.","","",""
"https://udio.com/songs/bed541d5-46b8-4faa-b29f-c2c6bfc0d8d8","Wide Open Serenity","0:32","an r and b song about living in the countryside","","",""
"https://udio.com/songs/97e26fe2-d45a-46b2-885e-35c18551c6d6","Neon Sunset Requiem","0:32","an electronic rock, downtempo, art rock dark song about ending of humanity","","",""
"https://udio.com/songs/91f9b933-c02b-47df-95b7-05e9b37e3fb5","Pixel Night Glow","0:32","bubblegum pop about imageboard culture, deep female vocalist alternative, happy, uplifting","","",""
"https://udio.com/songs/924be17b-f5f1-4628-9730-412d622d014a","Echoes of Warsaw","0:32","the smiths, morrissey, post-punk, jangle pop, indie, 80s, minor, fast, alternative rock, guitar, rock","","",""
"https://udio.com/songs/e89bac5b-3b92-4554-be4c-df83d11c4975","Alf's Golden Future","0:32","rock, about a friend named Alf who is in love again at 49 years old","","",""
"https://udio.com/songs/e89bff81-fa30-4d94-83dc-79ee8714f202","Conner's Intro - 𝘞𝘳𝘪𝘵𝘵𝘦𝘯 & 𝘗𝘳𝘰𝘮𝘱𝘵𝘦𝘥 𝘉𝘺 {𝘒𝘈𝘓𝘔}","0:32","tv show intro, male vocalist, big band, piano, jazz, swing, standards, up beat, fast","","",""
"https://udio.com/songs/cdb23f80-6a13-4777-8a08-c0d983486f7c","Stop Whining","0:32","A Song about whining , pop, r&b, vocal, hip hop,","","",""
"https://udio.com/songs/c7af0ea9-f546-4f26-bef4-8901953bb851","Luovuuden Saari","0:32","Anthem in Finnish for the Nomadic Academy of Experimental Arts based in Harakka island, Helsinki Finland.","","",""
"https://udio.com/songs/a0c69d90-4070-4bb7-b45e-bd1369f80645","Musclebound Dreams","0:32","electronic, club, synth-pop, house, dance, electro, female vocalist, melodic edm","","",""
"https://udio.com/songs/a0ca57ef-9516-411f-a9f6-2a45a740c0fd","Tranquil Horizons","0:32","a song about the serenity of early morning fishing, techno, ambient,","","",""
"https://udio.com/songs/f5e3d294-de4a-4be3-9205-88b28f85047d","Shadows of Valor","0:32","epic film score by hanz zimmer, rich orchestration, hybrid electronic, dark, suspenseful","","",""
"https://udio.com/songs/115645aa-6751-4e25-8329-75e66bc24490","Crumpled Twenty Rhapsody","0:32","A house song about finding a 20 in an old jacket","","",""
