rebellious,2
2010,2
title,2
basic,2
street,2
afternoon,2
eastern,2
highly,2
wind,2
jiggy,2
common,2
mute,2
cymbal,2
voiceover,2
lyrical,2
stick,2
variation,2
hate,2
violent,2
distortion,2
harsh,2
highway,2
spa,2
feminine,2
rise,2
gloomy,2
quieter,2
bedroom,2
borderline,2
wear,2
michael,2
hyper,2
narrator,2
teenager,2
xylophone,2
sustained,2
drift,2
smoothly,2
campfire,2
chop,2
sparkly,2
tiktok,2
yelling,2
passion,2
classify,2
stereotypical,2
underground,2
explain,2
basement,2
absolutely,2
mind,2
similarly,2
enunciation,2
aged,2
visualize,2
choreography,2
ethereal,2
neon,2
pair,2
help,2
shouty,2
baseline,2
farm,2
fraternity,2
perfect,2
organ,2
typically,2
career,2
monotone,2
theater,2
manner,2
rhyme,2
broadway,2
harmonizing,2
outdoors,2
outside,2
fall,2
boss,2
attack,2
eventually,2
maraca,2
concert,2
gym,2
arc,2
tick,2
melancholy,2
s,2
shake,2
bad,2
otherworldly,2
vibration,2
non,2
listen,2
combo,2
heavily,2
usually,2
50,2
sultry,2
near,2
public,2
rhytmic,2
sythensizer,2
drone,2
choral,2
soundscape,2
variety,2
road,2
truck,2
paris,2
boy,2
likely,2
arpeggio,2
quietly,2
friendly,2
cyberpunk,2
vibrato,2
fitting,2
spy,2
display,2
negative,2
return,2
lobby,2
track,2
periodically,2
cadence,2
backtrack,2
doom,2
explore,2
vibey,2
quality,2
tennessee,2
creepy,2
signify,2
future,2
convey,2
positive,2
age,2
intensity,2
pet,2
grow,2
ritard,2
bruno,2
mar,2
stuff,2
thin,2
raw,2
college,2
techo,2
wedding,2
tough,2
polished,2
constant,2
stop,2
perform,2
rain,2
agressive,2
mark,2
previous,2
decay,2
wash,2
slowly,2
rap/,2
continuous,2
twinkly,2
suspense,2
chime,2
animal,2
modify,2
plethora,2
close,2
paced,2
3,2
harmanize,2
sleep,2
princess,2
gatsby,2
social,2
setting,2
flapper,2
especially,2
theatrical,2
cartoon,2
funk,2
punchy,2
playful,2
pleasant,2
cello,2
slide,2
famous,2
starting,2
credit,2
joyful,2
veyr,2
orient,2
entrance,2
dynamic,2
cowboy,2
digital,2
predictable,2
hand,2
outline,2
motion,2
stepwise,2
river,2
ocean,2
pirate,2
jungle,2
separate,2
clearly,2
jingle,2
stage,2
d,2
plus,2
nightclub,2
spooky,2
idea,2
large,2
fairly,2
ice,2
original,2
beef,2
struggle,2
teen,2
extremely,2
hear,2
resonate,2
filter,2
picking,2
bg,2
smoky,2
present,2
medieval,2
anime,2
easy,2
adventurous,2
electro,2
record,1
olympic,1
represent,1
nerve,1
exhilarate,1
cliff,1
changer,1
wrestler,1
prepare,1
katseye,1
refreshing,1
kpop,1
shimmery,1
korean,1
initially,1
wispy,1
brighten,1
lana,1
del,1
ray,1
1920s,1
need,1
louis,1
armstrong,1
overtop,1
casio,1
freestyle,1
producer,1
00,1
sequenced,1
arpeggiator,1
sixteenth,1
sidechain,1
duck,1
supersaw,1
staccato,1
blast,1
almsot,1
pre,1
pubescent,1
outdoor,1
scratchy,1
owl,1
usa,1
belle,1
catina,1
tumbleweed,1
latino,1
interchange,1
uplift,1
brazil,1
tradtional,1
coldplay,1
motivate,1
breakup,1
community,1
chiptune,1
bleep,1
rid,1
finish,1
goal,1
adrelining,1
stake,1
underdog,1
prevail,1
laidback,1
resturant,1
dinner,1
sensual,1
gong,1
crisis,1
join,1
christian,1
self,1
confidence,1
35,1
40,1
angsty,1
undertone,1
synthetic,1
preppy,1
pocket,1
distortione,1
lyricism,1
panning,1
ballroom,1
banter,1
eachother,1
1940s-1950s,1
traditional,1
resturuant,1
frank,1
sinatra,1
dimly,1
local,1
jolly,1
chromatic,1
approach,1
offer,1
counterline,1
carefree,1
wood,1
ponder,1
guess,1
dude,1
slam,1
speaking,1
interlude,1
conversational,1
partner,1
eye,1
j,1
cole,1
convince,1
aspect,1
ahead,1
delay,1
baked,1
bean,1
notorious,1
b.i.g,1
rough,1
grudge,1
course,1
ht,1
ebackground,1
strength,1
cry,1
bore,1
lame,1
depressing,1
fashioned,1
seemingly,1
captain,1
peggy,1
avenger,1
convertible,1
waiting,1
reminiscing,1
yay,1
woohoo,1
modeling,1
audition/,1
makeover,1
convertable,1
blare,1
stylish,1
effortless,1
upbit,1
indian,1
prince,1
belair,1
decrescendo,1
spaniosh,1
unfamiliar,1
syncopated,1
rhytm,1
single,1
cat,1
worn,1
shoe,1
forget,1
tale,1
somng,1
opra,1
pano,1
loudly,1
shrill,1
frustrating,1
overwhelmed,1
arrogant,1
grass,1
sky,1
sunset,1
mixer,1
groovey,1
suit,1
rollar,1
skate,1
5,1
potential,1
step,1
celebration,1
fo,1
oh,1
boom,1
shiny,1
autuned,1
glossy,1
pop‑hop,1
sparkle,1
target,1
whiny,1
moody,1
express,1
dnb,1
fairy,1
tap,1
flicker,1
successful,1
heist,1
complete,1
saloon,1
century,1
hairspray,1
mixture,1
location,1
reptillion,1
fac,1
lizard,1
human,1
body,1
component,1
screamo,1
facebook,1
deem,1
demonic,1
goth,1
metalhead,1
pre-2000s,1
glam,1
monster,1
mash,1
ghastly,1
zombie,1
feels,1
performatively,1
like,1
bruce,1
springsteen,1
bake,1
compliment,1
lowk,1
correspond,1
slice,1
pink,1
ready,1
daily,1
hyperfeminine,1
content,1
soften,1
synthwave,1
analog,1
shimmering,1
exactly,1
player,1
hunger,1
memory,1
taste,1
mixing,1
fading,1
electrical,1
rainy,1
synthesized,1
experimental,1
town,1
wise,1
beachy,1
relaxining,1
wavy,1
ebb,1
aquarium,1
landscape,1
commerical,1
ambiguous,1
innunciation,1
tavern,1
aggression,1
burst,1
urban,1
associate,1
cloud,1
m&m,1
guiat,1
la,1
untraditional,1
exposition,1
burden,1
context,1
weather,1
gingle,1
souless,1
jangly,1
earnest,1
anthemic,1
breathy,1
titan,1
symphony,1
superhero,1
brodway,1
anticipatory,1
decision,1
consequence,1
linkin,1
park,1
90s-00s,1
mtv,1
intensify,1
post,1
apocalyptic,1
ton,1
explosive,1
russian,1
sine,1
curve,1
term,1
cyclical,1
pound,1
timpani,1
heroic,1
weightlifting,1
undergo,1
deepish,1
beneath,1
overall,1
disticint,1
visual,1
forth,1
tounge,1
hyperpop,1
soundcloud,1
debut,1
robotic,1
sober,1
somete,1
surreal,1
intersellatic,1
goosebump,1
reverberate,1
celestial,1
u,1
meditate,1
2020s,1
charli,1
xcx,1
robot,1
auto,1
favorite,1
independent,1
distinctive,1
personal,1
creative,1
bunch,1
pianist,1
upscale,1
sport,1
facility,1
basketball,1
nearby,1
sip,1
lemondade,1
eat,1
popsicle,1
california,1
characterisitcs,1
evolve,1
tonal,1
shift,1
meditative,1
hood,1
refer,1
multitaske,1
mom,1
window,1
enjoy,1
mma,1
dirt,1
patriotic,1
heart,1
maracas,1
expensive,1
dim,1
lighting,1
unable,1
romcom,1
meet,1
focused,1
few,1
unironically,1
comedic,1
apply,1
teenage,1
infomercial,1
80s,1
project,1
hail,1
mary,1
rocky,1
save,1
whisper,1
whispering,1
rasp,1
whispery,1
angry,1
+,1
ranger,1
fingerpicking,1
hum,1
sleepy,1
tron,1
monophonic,1
occasional,1
enter,1
briefly,1
recording,1
limited,1
stereo,1
width,1
progression,1
provide,1
viewer,1
mindset,1
infidelity,1
classy,1
sequence,1
jz,1
lowkey,1
snoop,1
dj,1
board,1
hip,1
core,1
impend,1
abandon,1
hide,1
ironic,1
fingerpicked,1
harmonica,1
syncopate,1
congas,1
montuno,1
festive,1
1970,1
flavor,1
eneunicate,1
selena,1
gomez,1
avril,1
lavigne,1
backgrounhd,1
drums,1
exasperate,1
chanty,1
haunt,1
nirvana,1
burger,1
shop,1
majestic,1
ominous,1
tragic,1
incident,1
important,1
sci,1
uncertainty,1
thematic,1
inviting,1
approachable,1
nickle,1
terrible,1
coming,1
j'ai,1
pensé,1
pour,1
un,1
c'était,1
francais,1
mais,1
c'est,1
pa,1
reflective,1
contain,1
tapping,1
worth,1
driving,1
noice,1
orleans,1
woodwind,1
timbre,1
homophonic,1
layout,1
meter,1
actionful,1
junk,1
lol,1
muffled,1
vintage,1
dialogue,1
backyard,1
atmospheric,1
immersive,1
tax,1
vocalize,1
lightly,1
rhythymic,1
boost,1
dutch,1
scientific,1
oppenheimer,1
literally,1
han,1
zimmer,1
fascinae,1
wonderful,1
sight,1
hogwart,1
t,1
rex,1
protagonist,1
plan,1
devious,1
evil,1
hideout,1
ariana,1
grande,1
popular,1
inspiring,1
broad,1
appeal,1
rihanna,1
booming,1
sign,1
ring,1
lean,1
syncopation,1
muted,1
chunk,1
extra,1
third,1
cleanly,1
centered,1
strongly,1
poetic,1
autumn,1
historical,1
monumental,1
harp,1
expect,1
joy,1
switch,1
bohemian,1
rhapsody,1
unoriginal,1
strain,1
todays,1
release,1
relationship,1
anti,1
establishment,1
piercing,1
explicit,1
brisker,1
tom,1
connect,1
bury,1
feedback,1
tail,1
chore,1
simply,1
enthusiast,1
le,1
ramble,1
backgorund,1
meditation,1
app,1
relaxation,1
basically,1
real,1
meaning,1
plain,1
trippy,1
outer,1
bank,1
jj,1
reflection,1
sadness,1
remorse,1
gratitude,1
litte,1
e&m,1
occasionally,1
aji,1
flash,1
faint,1
dissonant,1
alleyway,1
desolate,1
hallway,1
listening,1
horror,1
conjuring,1
analogy,1
metaphor,1
rodent,1
te,1
squirrel,1
ghostly,1
haunted,1
halloween,1
weak,1
compare,1
tremolo,1
modal,1
pizzicato,1
avoid,1
resolve,1
lambo,1
synthesizable,1
studio,1
door,1
beatle,1
humanity,1
issue,1
ability,1
insturmental,1
aim,1
audience,1
flairy,1
50s-60s,1
particularly,1
memorable,1
harlem,1
renaissance,1
fashion,1
adaptation,1
specifically,1
prime,1
tarzan,1
mulan,1
trio,1
suspenseful,1
intensifie,1
secret,1
reach,1
danceable,1
mello,1
origan,1
elvis,1
presley,1
1950,1
countryside,1
intentional,1
harpsichord,1
baroque,1
bow,1
chamber,1
ornate,1
roast,1
fire,1
flat,1
trill,1
parallel,1
fifth,1
cathedral,1
patch,1
static,1
harmonic,1
ornamental,1
pass,1
proud,1
input,1
clothing,1
brassy,1
swung,1
composer,1
wish,1
replicate,1
student,1
learn,1
preform,1
stone,1
carriage,1
quickly,1
press,1
excerpt,1
ballet,1
tem,1
thumping,1
envision,1
smoke,1
cigar,1
complement,1
live,1
sweet,1
electrify,1
space,1
grime,1
placeholder,1
draft,1
replace,1
submit,1
balanced,1
tango,1
free,1
technical,1
heatwave,1
uniqueness,1
woodblock,1
cell,1
contour,1
brief,1
home,1
area,1
industrial,1
layering,1
member,1
increase,1
amplitude,1
gleefully,1
aggresively,1
punch,1
soulless,1
else,1
conversation,1
hihat,1
boast,1
ringing,1
specially,1
forest,1
ground,1
cold,1
abyss,1
watch,1
water,1
contemplate,1
etheral,1
graceful,1
underwater,1
gently,1
church,1
grandpa,1
morocco,1
mexico,1
playlist,1
irish,1
sea,1
sleaze,1
callback,1
trashy,1
death,1
statement,1
cacophony,1
jarring,1
extreme,1
fragment,1
root,1
closely,1
uneasy,1
fully,1
charming,1
muffin,1
animate,1
strawberry,1
shortcake,1
seris,1
left,1
atop,1
minor,1
pulsate,1
purely,1
helpful,1
fingerstyle,1
round,1
banger,1
weirdly,1
ajr,1
probiotic,1
artificial,1
train,1
bagpipe,1
laser,1
one,1
frankie,1
vallie,1
vein,1
60,1
hymn,1
incredibly,1
bloodbath,1
sinigng,1
difference,1
varied,1
isolation,1
point,1
collide,1
cover,1
fresh,1
dystopian,1
mirror,1
popstar,1
heartbroken,1
depend,1
extended,1
isolated,1
engage,1
allow,1
narrative,1
unfold,1
appealing,1
evening,1
face,1
trailer,1
thsi,1
si,1
certain,1
capture,1
lighthearted,1
uptown,1
prevalent,1
languge,1
hopeful,1
synchronize,1
millenial,1
screetchy,1
wannabe,1
duo,1
predominantly,1
picture,1
outfit,1
nashville,1
product,1
primarily,1
meldodie,1
precursor,1
navigate,1
nature,1
cycle,1
eighth,1
lib,1
jump,1
loudness,1
hypnotic,1
midtempo,1
upper,1
register,1
television,1
east,1
vocally,1
fench,1
workout,1
90s-2000s,1
afro,1
alicia,1
flo,1
mli,1
us,1
mall,1
zoomba,1
class,1
exercise,1
reinterpretation,1
transform,1
piggy,1
clean,1
characterized,1
1960s,1
composition,1
rich,1
reflect,1
sporting,1
timeout,1
crowd,1
jumbotron,1
later,1
signer,1
cow,1
cooking,1
grungy,1
desperate,1
overcome,1
green,1
strike,1
ratchet,1
alternatively,1
pan,1
dry,1
modulate,1
plauing,1
fluid,1
sway,1
shimmer,1
arpeggiated,1
up,1
euphoric,1
soar,1
nu,1
rythmn,1
rop,1
childish,1
hurt,1
disturbing,1
baseless,1
trivial,1
name,1
felix,1
promote,1
bluegrass,1
fiddle,1
flourish,1
kit,1
saxphone,1
alt,1
spiky,1
color,1
hair,1
higher,1
billy,1
joel,1
listener,1
edge,1
adrenaline,1
motivated,1
chug,1
talking,1
8,1
sketchy,1
berlin,1
pure,1
shakira,1
booty,1
pop/,1
storng,1
pleasing,1
wet,1
shaker,1
climb,1
measure,1
marais,1
americana,1
achieve,1
speed,1
volume,1
melodical,1
trip,1
earthy,1
goofy,1
seriously,1
ukulele,1
twee,1
leave,1
utilize,1
amazing,1
zayn,1
malik,1
voiced,1
overlay,1
internal,1
reminscent,1
loving,1
field,1
sunflower,1
quail,1
egg,1
history,1
embed,1
generation,1
hotel,1
tropical,1
marimba,1
summery,1
baritone,1
sax,1
newyork,1
cabin,1
sophisticated,1
idk,1
support,1
accompaniment,1
carol,1
witty,1
theathre,1
gun,1
percussive,1
downbeat,1
diatonic,1
mode,1
secondary,1
octave,1
competition,1
crack,1
beer,1
lynyrd,1
skynyrd,1
reap,1
crop,1
chain,1
gas,1
station,1
alabama,1
sreetche,1
easily,1
overdrive,1
metallica,1
eletric,1
boat,1
victorian,1
chello,1
knight,1
dragon,1
orchestrated,1
epilogue,1
widen,1
yah,1
dah,1
bet,1
pheww,1
jacket,1
euro,1
singular,1
reggae,1
skank,1
rolling,1
easygoing,1
mf,1
inspirational,1
ostinato,1
air,1
recognizable,1
depict,1
phase,1
lounge,1
tuba,1
danger,1
roblox,1
connection,1
heartfelt,1
pitched,1
breakbeat,1
specific,1
happiness,1
enticing,1
stroll,1
connotation,1
bob,1
shoujo,1
gospel,1
warmth,1
café,1
brunch,1
spot,1
vinyl,1
crackle,1
bluesy,1
political,1
coal,1
crash,1
anthem,1
strained,1
technostyle,1
biker,1
intimidate,1
gang,1
showoe,1
legit,1
synthesize,1
beeping,1
instrue,1
primary,1
resturaunt,1
poicaalo,1
tanderline,1
loading,1
screen,1
expedition,1
indiana,1
jones,1
whimsical,1
fairytale,1
commonly,1
spirited,1
brushed,1
cruise,1
red,1
palm,1
tree,1
1950s,1
woop,1
saxiphone,1
ringtone,1
grab,1
edm.it,1
cymbol,1
rythm,1
billie,1
eilish,1
comparison,1
1990,1
seductive,1
rythym,1
jam,1
weave,1
phrasing,1
