song_id,respondent,prompt_conc,prompt_cov,desc_conc,desc_cov,similarity
d8545371-3d1e-4271-8,62,3.543333333333333,0.6923076923076923,3.4550000000000005,1.0,0.3122
84deb4de-d0fb-4e1d-a,1,3.3144444444444443,1.0,3.255714285714286,0.5833333333333334,0.3528
84deb4de-d0fb-4e1d-a,9,3.3144444444444443,1.0,3.250833333333333,0.9230769230769231,0.5204
84deb4de-d0fb-4e1d-a,21,3.3144444444444443,1.0,3.5999999999999996,0.8888888888888888,0.5171
84deb4de-d0fb-4e1d-a,30,3.3144444444444443,1.0,3.743125,0.7619047619047619,0.1876
84deb4de-d0fb-4e1d-a,34,3.3144444444444443,1.0,3.877,1.0,0.5346
84deb4de-d0fb-4e1d-a,50,3.3144444444444443,1.0,3.5714285714285716,1.0,0.4137
84deb4de-d0fb-4e1d-a,52,3.3144444444444443,1.0,3.7899999999999996,0.8571428571428571,0.5437
8b332c1e-f10e-4afc-a,4,3.231538461538461,0.8666666666666667,2.32,1.0,0.5361
8b332c1e-f10e-4afc-a,15,3.231538461538461,0.8666666666666667,3.55,0.8,0.5144
8b332c1e-f10e-4afc-a,27,3.231538461538461,0.8666666666666667,3.0775000000000006,0.6666666666666666,0.4271
8b332c1e-f10e-4afc-a,40,3.231538461538461,0.8666666666666667,2.9716666666666662,0.75,0.3542
8b332c1e-f10e-4afc-a,48,3.231538461538461,0.8666666666666667,4.125555555555556,0.8181818181818182,0.43
8b332c1e-f10e-4afc-a,53,3.231538461538461,0.8666666666666667,3.4440000000000004,0.9090909090909091,0.4274
8b21762a-c0c3-449e-8,7,3.7971428571428576,0.875,3.7622222222222224,1.0,0.4084
8b21762a-c0c3-449e-8,20,3.7971428571428576,0.875,3.8344444444444443,1.0,0.5302
8b21762a-c0c3-449e-8,23,3.7971428571428576,0.875,3.748,0.8333333333333334,0.2678
8b21762a-c0c3-449e-8,39,3.7971428571428576,0.875,3.3728571428571428,1.0,0.3145
8b21762a-c0c3-449e-8,45,3.7971428571428576,0.875,3.8099999999999996,1.0,0.5023
8b21762a-c0c3-449e-8,58,3.7971428571428576,0.875,3.96875,0.8888888888888888,0.4561
fa94bad4-6431-40a7-9,8,3.97,0.6666666666666666,2.6362499999999995,0.7272727272727273,0.4364
fa94bad4-6431-40a7-9,13,3.97,0.6666666666666666,3.346666666666667,0.75,0.3304
fa94bad4-6431-40a7-9,25,3.97,0.6666666666666666,3.723333333333334,1.0,0.3871
fa94bad4-6431-40a7-9,33,3.97,0.6666666666666666,3.42625,0.8,0.3707
fa94bad4-6431-40a7-9,46,3.97,0.6666666666666666,3.6785714285714284,0.875,0.4407
fa94bad4-6431-40a7-9,59,3.97,0.6666666666666666,3.8016666666666663,0.8571428571428571,0.5324
f87d8dbf-83a9-4c58-a,6,3.4949999999999997,0.8571428571428571,3.8125,0.8888888888888888,0.4742
f87d8dbf-83a9-4c58-a,18,3.4949999999999997,0.8571428571428571,3.581428571428571,0.875,0.3098
f87d8dbf-83a9-4c58-a,28,3.4949999999999997,0.8571428571428571,4.164,0.9090909090909091,0.5409
f87d8dbf-83a9-4c58-a,39,3.4949999999999997,0.8571428571428571,2.67,1.0,0.3738
f87d8dbf-83a9-4c58-a,43,3.4949999999999997,0.8571428571428571,2.3255555555555554,1.0,0.4505
f87d8dbf-83a9-4c58-a,55,3.4949999999999997,0.8571428571428571,3.626,1.0,0.3658
f8439571-23e6-4c8a-9,8,3.4914285714285715,0.6363636363636364,2.6637500000000003,0.8,0.3412
f8439571-23e6-4c8a-9,19,3.4914285714285715,0.6363636363636364,2.9275,1.0,0.2163
f8439571-23e6-4c8a-9,22,3.4914285714285715,0.6363636363636364,3.4124999999999996,1.0,0.4547
f8439571-23e6-4c8a-9,36,3.4914285714285715,0.6363636363636364,2.6875,0.8,0.4477
f8439571-23e6-4c8a-9,47,3.4914285714285715,0.6363636363636364,3.63,0.9166666666666666,0.3728
f8439571-23e6-4c8a-9,56,3.4914285714285715,0.6363636363636364,3.707142857142857,1.0,0.3244
f5e3d294-de4a-4be3-9,0,3.1755555555555555,0.8181818181818182,3.1412500000000003,0.9411764705882353,0.5016
f5e3d294-de4a-4be3-9,5,3.1755555555555555,0.8181818181818182,2.1,1.0,0.5821
f5e3d294-de4a-4be3-9,16,3.1755555555555555,0.8181818181818182,3.34875,1.0,0.5583
f5e3d294-de4a-4be3-9,31,3.1755555555555555,0.8181818181818182,3.36,1.0,0.6297
f5e3d294-de4a-4be3-9,41,3.1755555555555555,0.8181818181818182,2.9210000000000003,1.0,0.503
f5e3d294-de4a-4be3-9,50,3.1755555555555555,0.8181818181818182,3.23625,1.0,0.6304
f5e3d294-de4a-4be3-9,54,3.1755555555555555,0.8181818181818182,3.182857142857143,1.0,0.6504
f190fc46-b387-4437-a,8,3.8,0.7142857142857143,3.0629999999999997,0.8333333333333334,0.32
f190fc46-b387-4437-a,16,3.8,0.7142857142857143,3.3625000000000003,0.8571428571428571,0.3402
f190fc46-b387-4437-a,25,3.8,0.7142857142857143,3.0116666666666667,0.8571428571428571,0.1248
f190fc46-b387-4437-a,32,3.8,0.7142857142857143,3.1262499999999998,1.0,0.5292
f190fc46-b387-4437-a,49,3.8,0.7142857142857143,3.511111111111111,1.0,0.3714
f190fc46-b387-4437-a,60,3.8,0.7142857142857143,3.2499999999999996,0.875,0.3445
ee0aa1b5-2bb6-4770-a,0,3.779230769230769,1.0,2.975384615384615,0.9285714285714286,-0.0654
ee0aa1b5-2bb6-4770-a,4,3.779230769230769,1.0,2.8325,1.0,0.4455
ee0aa1b5-2bb6-4770-a,15,3.779230769230769,1.0,3.4055555555555554,0.9,0.4274
ee0aa1b5-2bb6-4770-a,26,3.779230769230769,1.0,4.363333333333333,1.0,0.3133
ee0aa1b5-2bb6-4770-a,41,3.779230769230769,1.0,3.545555555555555,0.75,0.3767
ee0aa1b5-2bb6-4770-a,42,3.779230769230769,1.0,3.6019999999999994,0.9090909090909091,0.5715
ee0aa1b5-2bb6-4770-a,52,3.779230769230769,1.0,3.56,1.0,0.3657
ee0aa1b5-2bb6-4770-a,62,3.779230769230769,1.0,3.835,1.0,0.7659
ee070cac-0af1-4d86-9,3,3.604166666666666,0.9230769230769231,4.226000000000001,0.8333333333333334,0.6511
ee070cac-0af1-4d86-9,15,3.604166666666666,0.9230769230769231,3.62625,1.0,0.5694
ee070cac-0af1-4d86-9,26,3.604166666666666,0.9230769230769231,3.6242857142857146,0.875,0.6216
ee070cac-0af1-4d86-9,34,3.604166666666666,0.9230769230769231,3.6271428571428572,1.0,0.6029
ee070cac-0af1-4d86-9,45,3.604166666666666,0.9230769230769231,3.26,0.8888888888888888,0.6793
ee070cac-0af1-4d86-9,60,3.604166666666666,0.9230769230769231,3.5060000000000002,1.0,0.5583
ec9f0bca-7956-4fa4-8,11,3.622222222222222,0.9,3.0416666666666665,1.0,0.7033
ec9f0bca-7956-4fa4-8,18,3.622222222222222,0.9,3.7230769230769223,0.8666666666666667,0.7052
ec9f0bca-7956-4fa4-8,31,3.622222222222222,0.9,3.4037499999999996,0.9411764705882353,0.7862
ec9f0bca-7956-4fa4-8,42,3.622222222222222,0.9,3.482,0.9090909090909091,0.5749
ec9f0bca-7956-4fa4-8,47,3.622222222222222,0.9,4.078888888888889,0.9,0.3406
ec9f0bca-7956-4fa4-8,60,3.622222222222222,0.9,3.24,0.7857142857142857,0.5216
ea2b91c4-07d0-45b2-b,21,3.8737500000000002,1.0,4.205454545454546,0.9166666666666666,0.3803
ea2b91c4-07d0-45b2-b,24,3.8737500000000002,1.0,3.255555555555555,0.9,0.3182
ea2b91c4-07d0-45b2-b,34,3.8737500000000002,1.0,3.4233333333333333,0.9,0.2786
ea2b91c4-07d0-45b2-b,51,3.8737500000000002,1.0,3.061,1.0,0.333
ea2b91c4-07d0-45b2-b,59,3.8737500000000002,1.0,3.891428571428571,0.875,0.5302
e89bff81-fa30-4d94-8,0,3.9516666666666667,1.0,3.0963636363636358,0.9166666666666666,0.5096
e89bff81-fa30-4d94-8,11,3.9516666666666667,1.0,3.1385714285714283,1.0,0.5487
e89bff81-fa30-4d94-8,13,3.9516666666666667,1.0,3.5025,0.6666666666666666,0.5275
e89bff81-fa30-4d94-8,24,3.9516666666666667,1.0,3.373571428571428,0.9333333333333333,0.6506
e89bff81-fa30-4d94-8,39,3.9516666666666667,1.0,3.694,1.0,0.5522
e89bff81-fa30-4d94-8,43,3.9516666666666667,1.0,3.156,0.8333333333333334,0.3156
e89bff81-fa30-4d94-8,60,3.9516666666666667,1.0,3.244285714285714,1.0,0.4712
e89bac5b-3b92-4554-b,7,3.2533333333333334,0.75,4.244,1.0,0.2757
e89bac5b-3b92-4554-b,15,3.2533333333333334,0.75,3.725,1.0,0.2749
e89bac5b-3b92-4554-b,30,3.2533333333333334,0.75,3.5631578947368423,0.95,-0.0061
e89bac5b-3b92-4554-b,36,3.2533333333333334,0.75,3.5814285714285714,1.0,0.2509
e89bac5b-3b92-4554-b,50,3.2533333333333334,0.75,3.774,1.0,0.3541
e89bac5b-3b92-4554-b,55,3.2533333333333334,0.75,3.5657142857142863,1.0,0.394
e89bac5b-3b92-4554-b,62,3.2533333333333334,0.75,3.7,0.9090909090909091,0.2319
e7de29c9-e9dd-4a06-a,0,3.8723076923076927,0.9285714285714286,3.2944444444444447,1.0,0.2896
e7de29c9-e9dd-4a06-a,10,3.8723076923076927,0.9285714285714286,3.4599999999999995,0.9230769230769231,0.2359
e7de29c9-e9dd-4a06-a,14,3.8723076923076927,0.9285714285714286,2.73,0.9285714285714286,0.3816
e7de29c9-e9dd-4a06-a,28,3.8723076923076927,0.9285714285714286,3.62,0.875,0.2963
e7de29c9-e9dd-4a06-a,33,3.8723076923076927,0.9285714285714286,3.5666666666666664,1.0,0.2853
e7de29c9-e9dd-4a06-a,42,3.8723076923076927,0.9285714285714286,3.519230769230769,1.0,0.3869
e7de29c9-e9dd-4a06-a,55,3.8723076923076927,0.9285714285714286,2.6574999999999998,0.8888888888888888,0.1816
e66caf62-70ce-418a-8,1,3.491666666666667,0.8571428571428571,1.85,0.3333333333333333,0.394
e66caf62-70ce-418a-8,11,3.491666666666667,0.8571428571428571,2.9622222222222216,1.0,0.3907
e66caf62-70ce-418a-8,13,3.491666666666667,0.8571428571428571,3.278888888888889,0.8181818181818182,0.4176
e66caf62-70ce-418a-8,30,3.491666666666667,0.8571428571428571,3.4059999999999997,1.0,0.2177
e66caf62-70ce-418a-8,41,3.491666666666667,0.8571428571428571,4.01375,0.8888888888888888,0.6891
e66caf62-70ce-418a-8,44,3.491666666666667,0.8571428571428571,3.3241666666666667,0.75,0.3419
e66caf62-70ce-418a-8,60,3.491666666666667,0.8571428571428571,3.417857142857143,0.9333333333333333,0.3355
e374a9d0-706d-4bf3-a,9,3.0311111111111106,0.8181818181818182,3.8414285714285716,1.0,0.389
e374a9d0-706d-4bf3-a,19,3.0311111111111106,0.8181818181818182,2.966666666666667,1.0,0.1361
e374a9d0-706d-4bf3-a,31,3.0311111111111106,0.8181818181818182,3.269090909090909,1.0,0.3821
e374a9d0-706d-4bf3-a,33,3.0311111111111106,0.8181818181818182,3.753000000000001,1.0,0.3399
e374a9d0-706d-4bf3-a,51,3.0311111111111106,0.8181818181818182,3.3575,1.0,0.2322
e374a9d0-706d-4bf3-a,53,3.0311111111111106,0.8181818181818182,3.538888888888889,0.9,0.3589
e374a9d0-706d-4bf3-a,62,3.0311111111111106,0.8181818181818182,4.0840000000000005,1.0,0.2554
e0d3ac24-3ea6-4a85-a,8,3.587142857142857,0.7,3.17625,0.8,0.3661
e0d3ac24-3ea6-4a85-a,21,3.587142857142857,0.7,3.4390909090909094,1.0,0.2323
e0d3ac24-3ea6-4a85-a,25,3.587142857142857,0.7,2.65125,1.0,0.1213
e0d3ac24-3ea6-4a85-a,37,3.587142857142857,0.7,3.631111111111111,0.75,0.3243
e0d3ac24-3ea6-4a85-a,46,3.587142857142857,0.7,3.3133333333333335,1.0,0.1682
e0d3ac24-3ea6-4a85-a,59,3.587142857142857,0.7,3.4539999999999997,1.0,0.3563
e0cf5438-5034-4112-8,10,3.5600000000000005,0.5,3.463636363636364,0.9166666666666666,0.355
e0cf5438-5034-4112-8,20,3.5600000000000005,0.5,3.4849999999999994,1.0,0.2825
e0cf5438-5034-4112-8,25,3.5600000000000005,0.5,1.975714285714286,0.7,0.3812
e0cf5438-5034-4112-8,37,3.5600000000000005,0.5,3.6875,0.8,0.1329
e0cf5438-5034-4112-8,51,3.5600000000000005,0.5,3.432,1.0,0.3549
e0cf5438-5034-4112-8,59,3.5600000000000005,0.5,3.4520000000000004,0.625,0.5006
e0aea9d2-f3fe-4e97-a,0,3.897,0.8333333333333334,3.603333333333333,0.75,0.2768
e0aea9d2-f3fe-4e97-a,5,3.897,0.8333333333333334,3.13,1.0,0.2314
e0aea9d2-f3fe-4e97-a,17,3.897,0.8333333333333334,3.0386666666666664,0.8333333333333334,0.282
e0aea9d2-f3fe-4e97-a,27,3.897,0.8333333333333334,3.2590909090909093,0.7333333333333333,0.3443
e0aea9d2-f3fe-4e97-a,38,3.897,0.8333333333333334,3.5766666666666667,0.6,0.3706
e0aea9d2-f3fe-4e97-a,48,3.897,0.8333333333333334,3.9971428571428573,0.7777777777777778,0.4095
e0aea9d2-f3fe-4e97-a,56,3.897,0.8333333333333334,3.6655555555555557,1.0,0.2362
df09d518-7cb4-43d2-b,7,3.2075,0.4,3.9122222222222223,1.0,0.4447
df09d518-7cb4-43d2-b,14,3.2075,0.4,2.73,0.9285714285714286,0.2461
df09d518-7cb4-43d2-b,29,3.2075,0.4,3.5649999999999995,1.0,0.3775
df09d518-7cb4-43d2-b,41,3.2075,0.4,3.6614285714285715,1.0,0.4568
df09d518-7cb4-43d2-b,43,3.2075,0.4,3.4509999999999996,1.0,0.4065
df09d518-7cb4-43d2-b,53,3.2075,0.4,3.7609090909090908,0.8461538461538461,0.4189
df0117f3-743c-460c-9,6,3.7640000000000002,1.0,4.381428571428571,0.7,0.2593
df0117f3-743c-460c-9,17,3.7640000000000002,1.0,3.3112500000000002,0.9411764705882353,0.4287
df0117f3-743c-460c-9,29,3.7640000000000002,1.0,3.296666666666667,1.0,0.3874
df0117f3-743c-460c-9,35,3.7640000000000002,1.0,3.150714285714286,0.875,0.2728
df0117f3-743c-460c-9,46,3.7640000000000002,1.0,4.226666666666666,0.9,0.5223
df0117f3-743c-460c-9,52,3.7640000000000002,1.0,4.260000000000001,0.9,0.2488
db477bec-7b99-4ca2-8,8,3.6849999999999996,1.0,3.8525,1.0,0.386
db477bec-7b99-4ca2-8,21,3.6849999999999996,1.0,3.9130769230769227,0.9285714285714286,0.4728
db477bec-7b99-4ca2-8,22,3.6849999999999996,1.0,4.0120000000000005,1.0,0.6045
db477bec-7b99-4ca2-8,38,3.6849999999999996,1.0,3.3040000000000007,1.0,0.473
db477bec-7b99-4ca2-8,42,3.6849999999999996,1.0,3.7729999999999997,0.9090909090909091,0.5173
db477bec-7b99-4ca2-8,53,3.6849999999999996,1.0,3.4566666666666666,1.0,0.4936
d69d66d4-df72-4002-8,6,3.1950000000000003,0.9333333333333333,3.413529411764706,0.9444444444444444,0.3432
d69d66d4-df72-4002-8,15,3.1950000000000003,0.9333333333333333,3.998571428571428,1.0,0.4104
d69d66d4-df72-4002-8,29,3.1950000000000003,0.9333333333333333,4.466666666666666,0.6,0.2402
d69d66d4-df72-4002-8,33,3.1950000000000003,0.9333333333333333,3.9136363636363636,1.0,0.4632
d69d66d4-df72-4002-8,50,3.1950000000000003,0.9333333333333333,3.43,0.9166666666666666,0.4238
d69d66d4-df72-4002-8,52,3.1950000000000003,0.9333333333333333,3.5516666666666663,1.0,0.3631
d2cf4cdf-f303-4ef9-9,0,3.7520000000000002,1.0,4.090000000000001,1.0,0.2523
d2cf4cdf-f303-4ef9-9,6,3.7520000000000002,1.0,4.112857142857144,1.0,0.3712
d2cf4cdf-f303-4ef9-9,18,3.7520000000000002,1.0,4.0625,1.0,0.4024
d2cf4cdf-f303-4ef9-9,25,3.7520000000000002,1.0,2.9200000000000004,1.0,0.1086
d2cf4cdf-f303-4ef9-9,32,3.7520000000000002,1.0,3.5475000000000003,1.0,0.3497
d2cf4cdf-f303-4ef9-9,42,3.7520000000000002,1.0,3.480769230769231,1.0,0.3739
d2cf4cdf-f303-4ef9-9,58,3.7520000000000002,1.0,3.983076923076923,1.0,0.4134
d2c86c3d-07fc-4390-8,1,3.8625,1.0,3.8333333333333335,1.0,0.4768
d2c86c3d-07fc-4390-8,3,3.8625,1.0,3.25,1.0,0.4779
d2c86c3d-07fc-4390-8,21,3.8625,1.0,3.87,1.0,0.5328
d2c86c3d-07fc-4390-8,23,3.8625,1.0,3.5962500000000004,0.8,0.5941
d2c86c3d-07fc-4390-8,38,3.8625,1.0,3.211111111111111,0.9,0.3505
d2c86c3d-07fc-4390-8,45,3.8625,1.0,3.4645454545454553,1.0,0.4367
d2c86c3d-07fc-4390-8,59,3.8625,1.0,3.6550000000000002,0.8888888888888888,0.4537
d2bec18a-bac3-48cb-b,0,3.418333333333333,0.6666666666666666,2.972222222222222,0.75,0.2653
d2bec18a-bac3-48cb-b,6,3.418333333333333,0.6666666666666666,3.8249999999999997,0.8571428571428571,0.393
d2bec18a-bac3-48cb-b,21,3.418333333333333,0.6666666666666666,3.8744444444444444,0.6428571428571429,0.5788
d2bec18a-bac3-48cb-b,29,3.418333333333333,0.6666666666666666,3.8540000000000005,0.5555555555555556,0.394
d2bec18a-bac3-48cb-b,39,3.418333333333333,0.6666666666666666,2.9425,0.7272727272727273,0.3787
d2bec18a-bac3-48cb-b,50,3.418333333333333,0.6666666666666666,3.621818181818182,0.8461538461538461,0.5213
d2bec18a-bac3-48cb-b,54,3.418333333333333,0.6666666666666666,2.9955555555555557,0.75,0.5077
d2a0689f-4bd9-496a-b,2,4.105714285714286,0.7777777777777778,3.2629999999999995,1.0,0.3508
d2a0689f-4bd9-496a-b,18,4.105714285714286,0.7777777777777778,3.0464285714285713,1.0,0.5447
d2a0689f-4bd9-496a-b,29,4.105714285714286,0.7777777777777778,4.1259999999999994,1.0,0.5066
d2a0689f-4bd9-496a-b,33,4.105714285714286,0.7777777777777778,3.2944444444444447,0.9,0.5229
d2a0689f-4bd9-496a-b,47,4.105714285714286,0.7777777777777778,3.8910000000000005,0.7692307692307693,0.54
d2a0689f-4bd9-496a-b,52,4.105714285714286,0.7777777777777778,3.562,0.8333333333333334,0.5374
cdb23f80-6a13-4777-8,6,3.575,0.4,3.2392307692307694,1.0,0.4611
cdb23f80-6a13-4777-8,20,3.575,0.4,3.5575,0.8888888888888888,0.6314
cdb23f80-6a13-4777-8,31,3.575,0.4,3.4918750000000003,1.0,0.51
cdb23f80-6a13-4777-8,33,3.575,0.4,3.032,0.9090909090909091,0.4312
cdb23f80-6a13-4777-8,51,3.575,0.4,2.78625,1.0,0.2748
cdb23f80-6a13-4777-8,59,3.575,0.4,3.9391666666666665,1.0,0.382
cc598c82-8126-4cdf-9,7,3.8800000000000003,0.6363636363636364,3.38,0.8888888888888888,0.2743
cc598c82-8126-4cdf-9,16,3.8800000000000003,0.6363636363636364,3.25,0.8888888888888888,0.3576
cc598c82-8126-4cdf-9,22,3.8800000000000003,0.6363636363636364,3.9655555555555555,1.0,0.3029
cc598c82-8126-4cdf-9,35,3.8800000000000003,0.6363636363636364,3.278947368421053,1.0,0.2839
cc598c82-8126-4cdf-9,48,3.8800000000000003,0.6363636363636364,3.6077777777777778,1.0,0.3324
cc598c82-8126-4cdf-9,59,3.8800000000000003,0.6363636363636364,3.6775,0.8,0.2093
c7af0ea9-f546-4f26-b,2,3.597142857142857,0.6363636363636364,3.7030000000000003,1.0,0.3058
c7af0ea9-f546-4f26-b,18,3.597142857142857,0.6363636363636364,4.0075,0.9230769230769231,0.2452
c7af0ea9-f546-4f26-b,30,3.597142857142857,0.6363636363636364,3.306666666666666,1.0,0.1317
c7af0ea9-f546-4f26-b,36,3.597142857142857,0.6363636363636364,3.347142857142857,1.0,0.0823
c7af0ea9-f546-4f26-b,45,3.597142857142857,0.6363636363636364,3.8712500000000003,1.0,0.3848
c7af0ea9-f546-4f26-b,56,3.597142857142857,0.6363636363636364,3.379166666666667,1.0,0.2577
c2eccd6c-3c7f-4e67-9,7,3.1999999999999997,0.5,3.601,1.0,0.047
c2eccd6c-3c7f-4e67-9,19,3.1999999999999997,0.5,2.796666666666667,1.0,0.139
c2eccd6c-3c7f-4e67-9,26,3.1999999999999997,0.5,3.205,1.0,0.0799
c2eccd6c-3c7f-4e67-9,33,3.1999999999999997,0.5,3.8588888888888895,1.0,0.0316
c2eccd6c-3c7f-4e67-9,47,3.1999999999999997,0.5,3.7963636363636364,0.9166666666666666,0.1608
c2eccd6c-3c7f-4e67-9,56,3.1999999999999997,0.5,3.6422222222222222,1.0,0.0455
c243ba53-0eea-4dfd-b,7,3.5444444444444443,1.0,3.9520000000000004,1.0,0.3892
c243ba53-0eea-4dfd-b,19,3.5444444444444443,1.0,2.966666666666667,1.0,0.2136
c243ba53-0eea-4dfd-b,28,3.5444444444444443,1.0,3.986666666666667,0.6666666666666666,0.3562
c243ba53-0eea-4dfd-b,37,3.5444444444444443,1.0,4.5,0.75,0.3514
c243ba53-0eea-4dfd-b,44,3.5444444444444443,1.0,3.6686666666666667,0.9375,0.3535
c243ba53-0eea-4dfd-b,59,3.5444444444444443,1.0,3.993571428571429,1.0,0.3779
c21d9593-e7e4-41fe-b,0,3.126470588235294,0.9444444444444444,3.38,0.8461538461538461,0.3479
c21d9593-e7e4-41fe-b,4,3.126470588235294,0.9444444444444444,3.2060000000000004,1.0,0.4813
c21d9593-e7e4-41fe-b,12,3.126470588235294,0.9444444444444444,4.13,1.0,0.3237
c21d9593-e7e4-41fe-b,28,3.126470588235294,0.9444444444444444,4.137,0.9090909090909091,0.5767
c21d9593-e7e4-41fe-b,38,3.126470588235294,0.9444444444444444,3.643333333333334,0.9,0.5723
c21d9593-e7e4-41fe-b,43,3.126470588235294,0.9444444444444444,2.8975,0.5714285714285714,0.5728
c21d9593-e7e4-41fe-b,56,3.126470588235294,0.9444444444444444,3.847,1.0,0.444
c03a69e7-7bcb-4c85-b,8,3.753333333333334,0.8571428571428571,3.25375,1.0,0.2424
c03a69e7-7bcb-4c85-b,21,3.753333333333334,0.8571428571428571,3.6558333333333337,0.9230769230769231,0.4253
c03a69e7-7bcb-4c85-b,22,3.753333333333334,0.8571428571428571,3.84375,1.0,0.2706
c03a69e7-7bcb-4c85-b,41,3.753333333333334,0.8571428571428571,3.146,0.9090909090909091,0.3726
c03a69e7-7bcb-4c85-b,42,3.753333333333334,0.8571428571428571,2.963636363636364,0.7857142857142857,0.4284
c03a69e7-7bcb-4c85-b,57,3.753333333333334,0.8571428571428571,3.9742857142857146,1.0,0.326
bed541d5-46b8-4faa-b,3,4.025,0.5,3.3674999999999997,1.0,0.328
bed541d5-46b8-4faa-b,14,4.025,0.5,2.73,0.9285714285714286,0.1663
bed541d5-46b8-4faa-b,29,4.025,0.5,4.181666666666667,1.0,0.3179
bed541d5-46b8-4faa-b,32,4.025,0.5,3.38,1.0,0.2581
bed541d5-46b8-4faa-b,50,4.025,0.5,3.785,1.0,0.4538
bed541d5-46b8-4faa-b,54,4.025,0.5,3.3762499999999998,1.0,0.4118
bec6e67b-3c7f-4554-9,3,3.5500000000000007,0.5,3.3659999999999997,0.8333333333333334,0.3316
bec6e67b-3c7f-4554-9,15,3.5500000000000007,0.5,3.3230000000000004,0.9090909090909091,0.3636
bec6e67b-3c7f-4554-9,28,3.5500000000000007,0.5,3.6129999999999995,0.7692307692307693,0.4754
bec6e67b-3c7f-4554-9,34,3.5500000000000007,0.5,3.7766666666666673,1.0,0.376
bec6e67b-3c7f-4554-9,52,3.5500000000000007,0.5,3.8360000000000007,0.9090909090909091,0.4177
bec6e67b-3c7f-4554-9,55,3.5500000000000007,0.5,4.4957142857142856,0.875,0.3199
bea4ed25-c74b-4eca-b,10,3.29125,0.6153846153846154,3.091875,0.8888888888888888,0.55
bea4ed25-c74b-4eca-b,20,3.29125,0.6153846153846154,3.7357142857142853,0.875,0.5675
bea4ed25-c74b-4eca-b,23,3.29125,0.6153846153846154,3.2910000000000004,0.9090909090909091,0.5714
bea4ed25-c74b-4eca-b,34,3.29125,0.6153846153846154,3.4838461538461543,0.9285714285714286,0.5917
bea4ed25-c74b-4eca-b,44,3.29125,0.6153846153846154,3.4464705882352935,0.85,0.4616
bea4ed25-c74b-4eca-b,57,3.29125,0.6153846153846154,3.1255555555555556,0.8181818181818182,0.4911
be9d0001-9386-4d1a-b,7,3.3579999999999997,1.0,3.8400000000000003,1.0,0.4497
be9d0001-9386-4d1a-b,16,3.3579999999999997,1.0,3.007,1.0,0.4985
be9d0001-9386-4d1a-b,30,3.3579999999999997,1.0,3.306666666666666,1.0,0.2463
be9d0001-9386-4d1a-b,35,3.3579999999999997,1.0,3.4031249999999997,0.8888888888888888,0.2838
be9d0001-9386-4d1a-b,42,3.3579999999999997,1.0,3.604545454545455,1.0,0.4726
be9d0001-9386-4d1a-b,55,3.3579999999999997,1.0,4.175555555555556,1.0,0.4337
be7b3ab7-8a50-4437-8,8,3.0066666666666664,0.75,3.0549999999999997,1.0,0.3228
be7b3ab7-8a50-4437-8,14,3.0066666666666664,0.75,2.73,0.9285714285714286,0.1871
be7b3ab7-8a50-4437-8,32,3.0066666666666664,0.75,3.1566666666666667,1.0,0.2352
be7b3ab7-8a50-4437-8,40,3.0066666666666664,0.75,3.215,1.0,0.2869
be7b3ab7-8a50-4437-8,44,3.0066666666666664,0.75,3.0178947368421056,0.95,0.376
